"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"784",6886591,"OPERADORA DE HOTELES CARIDIAZ SANTA FE","OPERADORA DE HOTELES CARIDIAZ SANTA FE SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","AVENIDA SANTA FE","CALLE","2","CALLE","ANTONIO DOVALÍ JAIME","CALLE","2",160,"","","",0,"","COLONIA","ZEDEC SANTA FE","","","",1219,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",36,"","JWSF.CONTADOR1@GRUPODIESTRA.COM","WWW.JWMARRIOTT.COM/MEXSF","Fijo",19.36728669,-99.26071305,"2019-04"
"785",9277624,"OPERADORA DE HOTELES VILLA MEXICANA","OPERADORA DE HOTELES VILLA MEXICANA SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","AVENIDA DE LAS NACIONES","CALLE","DAKOTA","AVENIDA","INSURGENTES SUR","CALLE","FILADELFIA",38,"","WORLD TRADE CENTER","PISO 35",NA,"OFICINA 14","COLONIA","NAPOLES","EDIFICIO COMERCIAL Y DE SERVICIOS","WORLD TRADE CENTER","OFICINA 14",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",1,"","","WWW.HOTELVILLAMEXICANA.COM.MX","Fijo",19.39467376,-99.17343953,"2020-11"
"786",9281539,"OPERADORA DE SERVICIOS DE TIEMPO COMPARTIDO","VENDERAS SC",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","REVOLUCION","CALLE","ALTAMIRANO","EJE VIAL","10 SUR (RIO MAGDALENA)","CALLE","LORETO",1909,"","EDIFICIO SIN NOMBRE","PISO 6",10,"","COLONIA","SAN ANGEL","","","",1000,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1203",12,"","","","Fijo",19.33937286,-99.19199955,"2020-11"
"787",6698070,"OPERADORA DE SERVICIOS HOTELEROS OSH SA DE CV","OPERADORA DE SERVICIOS HOTELEROS OSH SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","LIVERPOOL","AVENIDA","INSURGENTES SUR","CALLE","GÉNOVA","CALLE","LONDRES",115,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",2,"","","","Fijo",19.42490615,-99.16295978,"2016-01"
"788",8442302,"OPERADORA ISA","OPERADORA ISA SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","AVENIDA","AVENIDA DE LAS NACIONES","CALLE","DAKOTA","AVENIDA","INSURGENTES SUR","CALLE","FILADELFIA",38,"","WORLD TRADE CENTER","PISO 35",NA,"OFICINA 14","COLONIA","NAPOLES","EDIFICIO COMERCIAL Y DE SERVICIOS","WORLD TRADE CENTER","OFICINA 14",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",1,"","","WWW.HOTELIRMA.COM.MX","Fijo",19.39467376,-99.17343953,"2019-11"
"789",6693770,"OPERADORA ISA","OPERADORA ISA SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","AVENIDA DE LAS NACIONES","AVENIDA","DAKOTA","CALLE","INSURGENTES SUR","CALLE","FILADELFIA",38,"","WORLD TRADE CENTER","PISO 35",35,"","COLONIA","NÁPOLES","EDIFICIO COMERCIAL Y DE SERVICIOS","WORLD TRADE CENTER","",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",1,"","","","Fijo",19.39474961,-99.17375715,"2016-01"
"790",6320052,"OPERADORA NACIONAL HISPANA","OPERADORA NACIONAL HISPANA SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","LIVERPOOL","EJE VIAL","2 PONIENTE (FLORENCIA)","CALLE","AMBERES","CALLE","LONDRES",155,"","","",2,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",6,"","","","Fijo",19.42398605,-99.16485851,"2010-07"
"791",6307845,"OPTIMA HOTELES DE MÉXICO","OPTIMA HOTELES DE MÉXICO SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","JAIME BALMES","CALLE","JOSÉ LUIS LAGRANGE","AVENIDA","EJÉRCITO NACIONAL MEXICANO","AVENIDA","HOMERO",11,"","","",0,"","COLONIA","POLANCO I SECCIÓN","","","",NA,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","622",6,"","","","Fijo",19.43721531,-99.20998653,"2014-12"
"792",9284172,"ORCHID HOUSE","AVIFIN  SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","Campos Elíseos","CALLE","Schiller","AVENIDA","Campos Elíseos","CALLE","Hipólito Taine",76,"","","",0,"","COLONIA","polanco v secc","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","783",17,"5559515135","CRISTINA@ORCHIDHOUSEHOTELS.COM","WWW.ORCHIDHOUSEHOTEL.COM","Fijo",19.43006957,-99.1861149,"2020-11"
"793",6738649,"OSTAR GRUPO HOTELERO","COMPAÑIA DE SERVICIOS OSTAR SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LAS PALMAS","CALLE","MONTES STANOVOI","CALLE","MONTE TABOR","CALLE","SIERRA MOJADA",781,"","EDIFICIO SIN NOMBRE","PISO 3",0,"SN","COLONIA","LOMAS DE CHAPULTEPEC III SECCION","","","",11000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",1,"","SALAZARM@OSTAR.COM.MX","WWW.OSTAR.COM.MX","Fijo",19.42525194,-99.16418756,"2016-10"
"794",6317173,"PACIFICA RESORT IXTAPA","TOURS DE GOLF MEXICO SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALZADA","CALZADA DE TLALPAN","CALLE","ACUEDUCTO","CALLE","ACOXPA","CALLE","LA PAZ",3604,"","","",0,"","COLONIA","SAN LORENZO HUIPULCO","","","",14370,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","445",7,"","GERMAN.LOPEZ@PACIFICA.COM.MX","WWW.PACIFICA.COM.MX","Fijo",19.29932277,-99.1492507,"2010-07"
"795",6872873,"PARAISO HOTEL GARDEN & SPA","CORPORACION CLINICA INTERNACIONAL S DE RL DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PÓLUX","CALLE","NUEVE","CALLE","ALDEBARÁN","CALLE","CASTOR",46,"","","",NA,"","COLONIA","PRADOS DE COYOACAN","","","",4810,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","086A",7,"","","","Fijo",19.32221634,-99.13489343,"2019-04"
"796",6325292,"PLAYA INTERNACIONAL HOTEL","PLAYA INTERNACIONAL SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","NEZAHUALCOYOTL","CALLE","CALLEJON IGUALDAD","CALLE","BOLIVAR","AVENIDA","JOSÉ MARÍA IZAZAGA",52,"","","",NA,"","MANZANA","CENTR0","","","",6080,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","964",13,"","","","Fijo",19.42557023,-99.14006114,"2010-07"
"797",6313837,"PORTO NOVO HOTEL & SUITES","PROMOTORA TURISTICA BALES SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","VIADUCTO","PRESIDENTE MIGUEL ALEMÁN","CALLE","TONALÁ","EJE VIAL","2 PONIENTE (MONTERREY)","CALLE","CASA DEL OBRERO MUNDIAL",645,"","","",0,"","CONDOMINIO","PIEDAD NARVARTE","","","",3000,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","11",5,"","PORTONOVO2002@HOTMAIL.COM","WWW.PORTONOVO.COM.MX","Fijo",19.40297535,-99.15928624,"2010-07"
"798",6325250,"POSADA VIENA HOTEL","HOTEL VIENA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","MARSELLA","CALLE","DINAMARCA","CALLE","BERLÍN","AVENIDA","CHAPULTEPEC",28,"","POSADA VIENA HOTEL","PLANTA BAJA",0,"SN","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","841",14,"","RESERVACIONES@POSADAHOTELVIENA.COM","WWW.POSADAVIENAHOTEL.COM","Fijo",19.42619028,-99.15761208,"2010-07"
"799",6258456,"PRESIDENTE INTERCONTINENTAL SANTA FE","HOTELES GRAN CLASE SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","AVENIDA","JUAN SALVADOR AGRAZ","AVENIDA","TAMAULIPAS","AVENIDA","TAMAULIPAS","PROLONGACION","VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA",97,"","CONDOMINIO PARAGON","SOTANO 1",NA,"","COLONIA","DESARROLLO SANTA FE","EDIFICIO COMERCIAL Y DE SERVICIOS","CONDOMINIO PARAGON","8B-2",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",4,"","","WWW.PRESIDENTEICSANTAFE.COM","Fijo",19.35909229,-99.27840774,"2014-12"
"800",9281071,"PROMOTORA DE HOTELES MIXIHUCA","PROMOTORA DE HOTELES MIXIHUCA  SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CIRCUITO","Interior (Avenida Río Churubusco)","CALLE","Azafrán","CALLE","Vainilla","OTRO (ESPECIFIQUE)","Ninguno",253,"","","",0,"","COLONIA","GRANJAS MEXICO","","","",8400,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","132",19,"5580344900","CONTA@HIEA.MX","","Fijo",19.40050063,-99.09872515,"2020-11"
"801",6317764,"PROMOTORA HOTEL MARIA RICO","PROMOTORA CAMPELO SA DE CV",721113,"Moteles","11 a 30 personas","EJE VIAL","8 SUR (JOSE MARIA RICO)","CALLE","AMORES","EJE VIAL","3 PONIENTE (AVENIDA COYOACAN)","CALLE","RODRIGUEZ SARO",523,"","","",NA,"","COLONIA","DEL VALLE SUR","","","",3100,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","810",10,"5555240437","HMARIARICO@HOTMAIL.COM","WWW.HMARIARICO.COM","Fijo",19.36702036,-99.17115089,"2010-07"
"802",6306974,"PROMOTORA PLAZA DEL TEPEYAC","PROMOTORA PLAZA DEL TEPEYAC SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","MONTIEL","CALLE","TENAYO","CALLE","TICOMÁN","CALLE","GARRIDO",20,"","","",NA,"","COLONIA","TEPEYAC INSURGENTES","","","",7020,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1260",5,"","H.HOT.GERENCIA@GMAIL.COM","","Fijo",19.48455157,-99.12013519,"2012-06"
"803",6308135,"PROMOTORA PLAZA SOL","PROMOTORA PLAZA SOL SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","JUAN SALVADOR AGRAZ","AVENIDA","TAMAULIPAS","AVENIDA","TAMAULIPAS","PROLONGACION","VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA",69,"","","",0,"","COLONIA","ZEDEC SANTA FE","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE","",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",4,"","CSSFE.GERENCIA@CITYSUITES.COM.MX","","Fijo",19.3595505,-99.2791824,"2014-12"
"804",6314193,"PROMOTORA TURÍSTICA POSADA REAL SA DE CV","PROMOTORA TURISTICA POSADA REAL SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","PASEO DEL PEDREGAL","CALLE","CICLÓN","CALLE","CRÁTER","CALLE","CRÁTER",59,"","","",0,"","COLONIA","JARDINES DEL PEDREGAL","","","59",1900,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1260",15,"","J.JIMENEZ@POSADAREAL.COM.MX","WWW.POSADAREAL.COM","Fijo",19.33116688,-99.20032998,"2010-07"
"805",641871,"PROMOTORA ZACUALPAN","PROMOTORA ZACUALPAN SA DE CV",721113,"Moteles","6 a 10 personas","AVENIDA","Interior (Avenida Río Consulado)","CALLE","Zacualpan","CALLE","Valenciana","CALLE","Zinc",1999,"","","",0,"","COLONIA","VALLE GOMEZ","","","",15210,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","28",26,"","HOTEZACUALPAN1999@HOTMAIL.COM","","Fijo",19.4566748,-99.11588621,"2010-07"
"806",8919670,"PUERTO MORELOS DEVELOPERS","PUERTO MORELOS DEVELOPERS S DE RL DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","","BALDERAS","CALLE","5","AVENIDA","3","CALLE","5",239,"","EDIFICIO SIN NOMBRE","PISO 6",0,"","COLONIA","CENTRO","","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","860",22,"","","WWW.PULSOINMOBILIARIO.COM.MX","Fijo",19.43250747,-99.1479473,"2019-11"
"807",6717210,"PUG SEAL BOUTIQUE B & B","PUG SEAL SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","1A DE BELISARIO DOMINGUEZ","CALLE","BELISARIO DOMINGUEZ","CALLE","MEXICO","CALLE","2A DE BELISARIO DOMINGUEZ",16,"","","",NA,"","COLONIA","DEL CARMEN","","","",4100,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","18",22,"","","","Fijo",19.35174819,-99.1653621,"2016-01"
"808",8161738,"PULSO PETEM","PULSO PETEM S DE RL DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LAS PALMAS","CALLE","MONTAÑAS ROCALLOSAS","AVENIDA","MONTES AUVERNIA","CALLE","MONTE KAMERUN",239,"","","",6,"","COLONIA","LOMA DE CHAPULTEPEC","","","",11000,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","730",12,"","APEREZ@PULOINMOBILIARIO.COM","WWW.PULSOINMOBILIARIO.COM","Fijo",19.43078233,-99.20961808,"2019-11"
"809",6324669,"QUINTA INN MOTEL","QUINTA INN MOTEL SA DE CV",721113,"Moteles","11 a 30 personas","EJE VIAL","3 ORIENTE (AVENIDA 5)","CERRADA","PRIMERA AVENIDA 5","CALLE","2","AVENIDA","AñO DE JUAREZ",61,"","","",NA,"","COLONIA","GRANJAS SAN ANTONIO","","","",9070,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","727",1,"","","","Fijo",19.3592956,-99.11060041,"2010-07"
"810",6317406,"RANCHO EL RINCONCITO","CONSTRUCTORA E INMOBILIARIA TURUVIA SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","YUCATÁN","CALLE","COAHUILA","CALLE","ANTONIO M. ANZA","CALLE","ORIZABA",170,"","","",2,"","COLONIA","INSURGENTES MIXCOAC","","","",3920,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1214",20,"","","WWW.RANCHOELRINCONCITO.COM","Fijo",19.41172946,-99.15895245,"2014-12"
"811",6317408,"ROMAMOR","PLAZA VERONA SA DE CV",721113,"Moteles","31 a 50 personas","CALLE","CHIAPAS","EJE VIAL","2 PONIENTE (MONTERREY)","CALLE","TONALA","CALLE","SAN LUIS POTOSÍ",121,"","","",NA,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1214",4,"63632428","","HOTELROMAAMOR.COM","Fijo",19.41261099,-99.16146545,"2010-07"
"812",6859543,"SERVICIOS CORPORATIVOS HOTELEROS","SERVICIOS CORPORATIVOS HOTELEROS SA DE CV",721112,"Hoteles sin otros servicios integrados","31 a 50 personas","CALLE","LIVERPOOL","CALLE","DINAMARCA","CALLE","NÁPOLES","CALLE","LONDRES",155,"","NHCOLECCION MEXICO CITY REFORMA","PISO 2",2,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",1,"","","WWW.NH-HOTELS.COM","Fijo",19.42421715,-99.16436722,"2019-04"
"813",6735253,"SERVICIOS DE HOSPEDAJE ALAMEDA SA DE CV","SERVICIOS DE HOSPEDAJE ALAMEDA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","BALDERAS","AVENIDA","HUMBOLDT","CALLE","ARTÍCULO 123","AVENIDA","JUÁREZ",49,"","","",0,"","COLONIA","CENTRO","","","",6050,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","733",7,"","H9011-AM@ACCOR.COM","WWW.IBIS.COM","Fijo",19.43359802,-99.14774328,"2016-10"
"814",6859139,"SERVICIOS HOTELEROS HAMBURGO","SERVICIOS HOTELEROS HAMBURGO SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","PASEO DE LA REFORMA","CALLE","PRAGA","CALLE","TOKIO",412,"","412","PISO 21",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","945",7,"","ALEJANDRA.CRUZ@FOURSEASONS.COM","","Fijo",19.42491341,-99.17098221,"2019-04"
"815",6309852,"SERVICIOS HOTELEROS PRESIDENTE MÉXICO","SERVICIOS HOTELEROS PRESIDENTE SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","AVENIDA","CAMPOS ELÍSEOS","CALLE","EUGENIO SUE","CALLE","ARISTÓTELES","CALLE","LUIS GONZAGA URBINA",223,"","","",7,"","COLONIA","CHAPULTEPEC POLANCO","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",4,"","JORGEA_GARCIA@GRUPOPRESIDENTE.COM","","Fijo",19.42793595,-99.19374247,"2010-07"
"816",6310976,"SERVICIOS HOTELEROS PRESIDENTE MÉXICO","SERVICIOS HOTELEROS PRESIDENTE SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","CAMPOS ELISEOS","AVENIDA","NINGUNO","CALLE","PASEO DE LA REFORMA","CALLE","CALZADA CHIVATITO",218,"","","",NA,"","COLONIA","POLANCO CHAPULTEPEC","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",3,"","JORGEA_GARCIA@GRUPOPRESIDENTE.COM","","Fijo",19.42781085,-99.19302091,"2010-07"
"817",6257096,"SHERATON MEXICO CITY MARÍA ISABEL HOTEL","HOTELES SHERATON S DE RL DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","EJE VIAL","2 PONIENTE (RÍO TÍBER)","AVENIDA","PASEO DE LA REFORMA","CALLE","RÍO VOLGA",325,"","HOTEL SHERATON","PISO 2",0,"","COLONIA","CUAUHTEMOC","EDIFICIO COMERCIAL Y DE SERVICIOS","HOTEL SHERATON","2",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",7,"","JUAN.DELGADO1@SHERATON.COM","WWW.SHERATON.MARRIOTT.COM","Fijo",19.42781689,-99.16773471,"2010-07"
"818",6733858,"SPORT ARISTOS HOTEL BOUTIQUE","HOTEL ARISTOS PUEBLA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","INTERIOR (AVENIDA RÍO CHURUBUSCO)","CALLE","Benito Juárez","CALLE","4 Sur (Avenida Te)","EJE VIAL","15",9,"ACCESO F","","",0,"","COLONIA","EXEJIDO DE LA MAGDALENA MIXHUCA","","","",18006,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","151",1,"","HOTELARISTOSPUEBLA@PRODIGY.NET.MX","WWW.HOTELESARISTOS.COM","Fijo",19.40782173,-99.09693262,"2016-10"
"819",6258455,"ST REGIS MÉXICO CITY","PROYECTO1818 F-173",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","PASEO DE LA REFORMA","EJE VIAL","3 PONIENTE (RÍO MISSISSIPI)","CALLE","RÍO ATOYAC",439,"","","",0,"SN","COLONIA","CUAUHTEMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",8,"","","","Fijo",19.42529005,-99.17225923,"2012-06"
"820",6738207,"STARA","OPERADORA DE INMUEBLES STARA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","HAMBURGO","CALLE","DINAMARCA","CALLE","NÁPOLES","CALLE","LONDRES",32,"","","",NA,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","841",8,"","DBIELAK@STARAHOTELS.COM","WWW.STARAHOTELS.COM","Fijo",19.42842549,-99.15986982,"2016-10"
"821",6738208,"STRARA BOUTIQUE HOTELS","OPERADORA DE INMUEBLES STARA SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","AVENIDA","DESIERTO DE LOS LEONES","AVENIDA","PRIMERA SAN ÁNGEL INN","BOULEVARD","ANILLO PERIFÉRICO  ADOLFO LÓPEZ MATEOS","CALLE","GUADALUPE",4048,"","","",NA,"","COLONIA","LOMAS DE SAN ÁNGEL INN","","","",1790,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","110A",1,"","DBIELAK@STARAHOTELS.COM","WWW.STARAHOTELS.COM","Fijo",19.34701439,-99.20299291,"2016-10"
"822",6304969,"SUITES AMBERES","SUITES AMBERES SA",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","AMBERES","CALLE","LONDRES","CALLE","LIVERPOOL","CALLE","GÉNOVA",64,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",1,"","","WWW.SUITSAMBERES.COM","Fijo",19.42444636,-99.16464227,"2010-07"
"823",6258668,"SUITES BOSQUES","MOTEL CUAJIMALPA",721113,"Moteles","11 a 30 personas","CARRETERA","FEDERAL MEXICO-TOLUCA","CALLE","PASEO DE LAS LILAS","CALLE","GRANJAS","CALLE","PASEO DE LAS LILAS",2483,"","","",NA,"","COLONIA","GRANJAS PALO ALTO","","","",5118,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","195",58,"","","","Fijo",19.38121542,-99.25474303,"2010-07"
"824",6307985,"SUITES CAPRI POLANCO","SUITES CAPRI SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","FRANCISCO PETRARCA","CALLE","ISAAC NEWTON","AVENIDA","EJERCITO NACIONAL MEXICANO","CALLE","ISAAC NEWTON",118,"","EDIFICIO SIN NOMBRE","PLANTA BAJA",NA,"","COLONIA","CHAPULTEPEC MORALES","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","660",17,"","","","Fijo",19.43687457,-99.18547794,"2010-07"
"825",6257413,"SUITES CONTEMPO","CONTEMPO SUITES SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CIRCUITO","INTERIOR (CALZADA MELCHOR OCAMPO)","CALLE","TOLSTOI","AVENIDA","PASEO DE LA REFORMA","AVENIDA","PASEO DE LA REFORMA",455,"","","",0,"","COLONIA","ANZURES","","","",11590,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","068A",26,"","SUITES@SUITESCONTEMPO.COM","WWW.SUITESCONTENMPO.COM","Fijo",19.42507819,-99.17698239,"2010-07"
"826",7714626,"SUITES FLORENCIA MOTEL","SUITES FLORENCIA MOTEL SA DE CV",721113,"Moteles","31 a 50 personas","AVENIDA","XOCHIMILCO","CALLE","6","CALLE","5","CALLE","GUADALUPE",44,"","","",NA,"","COLONIA","AGRICOLA PANTITLAN","","","",8100,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","96",5,"","FLORENCIA@MOTELESENLINEA.COM","","Fijo",19.41334084,-99.05963701,"2019-11"
"827",6257040,"SUITES NAPOLES","SUITES NAPOLES SA SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","LUCERNA","CALLE","MILAN","CALLE","LISBOA","CALLE","ROMA",58,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","856",5,"","","","Fijo",19.42985182,-99.15622368,"2010-07"
"828",6725751,"SUITES NIZA","SUITES NIZA",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","NIZA","CALLE","LIVERPOOL","AVENIDA","CHAPULTEPEC","AVENIDA","INSURGENTES SUR",73,"","","",0,"","COLONIA","JUÁREZ","","","",NA,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",15,"","","","Fijo",19.42453428,-99.16155925,"2016-01"
"829",6317402,"SUITES NORMA","INMOBILIARIA NORMA SA",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","PLAZA NECAXA","CALLE","RIO PANUCO","CALLE","RIO SENA","CALLE","RÍO USUMACINTA",10,"","","",NA,"","COLONIA","COLONIA","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","790",10,"5521297408","INMONORMA@GMAIL.COM","","Fijo",19.43088517,-99.16629614,"2010-07"
"830",9314931,"SUITES OBELISK","PROMOTORA INMOBILIARIA OBELISK SC",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","JULIO VERNE","CALLE","LUIS GONZAGA URBINA","AVENIDA","CAMPOS ELISEOS","CALLE","ANATOLE FRANCE",28,"","","",NA,"","COLONIA","POLANCO","","","",11550,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","075A",4,"","","","Fijo",19.4280575,-99.19732643,"2020-11"
"831",6258708,"SUITES PF","MBC HOTELS SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","LIVERPOOL","CALLE","2 PONIENTE (FLORENCIA)","EJE VIAL","VARSOVIA","CALLE","LONDRES",197,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",18,"","","WWW.HOTELESPF.COM","Fijo",19.42299507,-99.16700559,"2010-07"
